response,pairA_1,pairA_2,pairB_1,pairB_2,subject
0,1.658062789,2.705260341,5.148721293,5.672320069,45
1,5.497787144,5.585053606,0.436332313,0.959931089,45
1,0.610865238,2.617993878,3.403392041,5.410520681,45
0,0.087266463,2.00712864,5.061454831,6.195918845,45
1,5.585053606,5.672320069,1.570796327,3.665191429,45
0,0.785398163,3.054326191,5.148721293,5.235987756,45
1,0.610865238,1.483529864,3.926990817,6.195918845,45
1,1.483529864,1.919862177,2.967059728,5.148721293,45
1,4.71238898,5.061454831,1.134464014,2.00712864,45
0,2.879793266,3.752457892,0.959931089,1.047197551,45
1,5.061454831,5.235987756,0.34906585,1.221730476,45
0,3.403392041,4.188790205,1.047197551,1.570796327,45
0,0.959931089,3.228859116,4.101523742,5.061454831,45
1,2.35619449,3.926990817,1.396263402,2.268928028,46
1,0.174532925,1.047197551,4.188790205,5.846852994,46
1,0.174532925,4.188790205,4.450589593,5.410520681,46
1,3.490658504,5.410520681,1.658062789,3.316125579,46
1,3.490658504,4.625122518,0.698131701,2.879793266,46
1,2.268928028,2.792526803,4.886921906,5.672320069,46
1,2.094395102,2.705260341,3.141592654,4.799655443,46
1,1.047197551,1.308996939,2.879793266,3.228859116,46
1,0.34906585,2.181661565,3.316125579,4.886921906,46
0,5.934119457,6.108652382,2.617993878,3.926990817,46
1,4.36332313,5.672320069,1.047197551,4.188790205,46
1,1.134464014,2.268928028,0.261799388,0.698131701,46
1,4.36332313,5.061454831,0.698131701,1.396263402,46
0,0.436332313,1.308996939,3.752457892,5.934119457,46
1,0.261799388,2.443460953,3.403392041,4.974188368,46
1,0.174532925,1.047197551,1.221730476,4.01425728,46
0,0,1.308996939,3.490658504,3.577924967,46
1,5.759586532,6.108652382,1.221730476,3.926990817,46
1,1.745329252,4.101523742,4.188790205,6.021385919,46
1,0.34906585,0.610865238,2.443460953,2.792526803,46
0,0.959931089,1.919862177,2.094395102,3.839724354,46
1,1.308996939,3.926990817,4.101523742,6.195918845,46
1,5.410520681,5.497787144,1.047197551,1.832595715,46
0,1.047197551,4.36332313,5.759586532,6.108652382,46
1,0.34906585,1.570796327,3.228859116,5.497787144,46
0,4.886921906,5.061454831,0.785398163,4.450589593,46
1,3.839724354,5.846852994,0.610865238,3.228859116,46
1,1.570796327,3.316125579,3.490658504,4.71238898,46
0,3.316125579,4.799655443,1.047197551,2.530727415,46
1,5.672320069,6.108652382,2.705260341,5.410520681,46
1,1.919862177,4.101523742,4.188790205,5.323254219,46
1,1.047197551,2.00712864,2.094395102,5.934119457,46
1,0.959931089,2.094395102,3.054326191,5.497787144,46
0,0.087266463,2.268928028,2.967059728,4.276056667,46
1,1.308996939,1.745329252,4.71238898,4.886921906,46
1,4.450589593,5.846852994,0.872664626,2.879793266,46
1,2.879793266,4.799655443,5.672320069,5.759586532,46
0,0.174532925,1.134464014,1.483529864,4.01425728,46
0,0.610865238,1.570796327,3.490658504,6.195918845,46
0,5.235987756,5.934119457,3.839724354,4.36332313,46
1,0.174532925,4.01425728,4.101523742,6.021385919,46
1,1.308996939,4.799655443,0,0.436332313,46
1,4.01425728,6.021385919,0.436332313,1.570796327,46
1,2.268928028,6.021385919,0.436332313,0.610865238,46
1,4.974188368,5.410520681,3.228859116,3.490658504,46
0,2.268928028,2.35619449,2.617993878,2.705260341,46
1,4.450589593,6.108652382,3.228859116,4.01425728,46
1,0,0.174532925,1.919862177,3.316125579,46
0,0.610865238,1.658062789,4.625122518,5.410520681,46
1,3.054326191,6.195918845,2.181661565,2.967059728,46
1,3.752457892,5.497787144,0.872664626,2.617993878,46
0,0.523598776,2.530727415,4.101523742,4.799655443,46
1,0,0.087266463,0.785398163,3.839724354,46
0,0.087266463,0.872664626,1.308996939,1.658062789,46
1,5.323254219,5.497787144,4.71238898,5.148721293,46
1,1.308996939,1.570796327,3.228859116,3.926990817,46
0,1.221730476,5.061454831,0.34906585,1.047197551,46
1,5.846852994,6.195918845,1.483529864,5.148721293,46
1,1.221730476,2.181661565,2.879793266,6.021385919,46
0,4.799655443,6.195918845,2.443460953,2.792526803,46
1,3.228859116,6.195918845,0,3.141592654,46
0,4.01425728,5.323254219,1.221730476,1.745329252,46
0,1.570796327,3.228859116,0.174532925,0.959931089,46
0,2.879793266,6.108652382,2.094395102,2.617993878,46
1,0.174532925,4.36332313,4.450589593,4.799655443,46
1,1.134464014,1.308996939,4.276056667,4.71238898,46
0,3.490658504,5.585053606,2.181661565,2.617993878,46
1,4.188790205,5.061454831,2.530727415,4.101523742,46
0,5.061454831,5.323254219,3.490658504,3.665191429,46
1,1.658062789,3.490658504,0.959931089,1.570796327,46
0,2.792526803,5.585053606,0,2.530727415,46
1,1.570796327,3.228859116,5.235987756,6.195918845,46
1,1.483529864,3.403392041,1.221730476,1.308996939,46
1,4.101523742,5.061454831,1.134464014,1.658062789,46
0,3.228859116,3.839724354,4.101523742,4.71238898,46
1,1.483529864,3.054326191,0,0.523598776,46
1,0,0.872664626,0.959931089,2.792526803,46
1,4.450589593,5.672320069,0.174532925,1.396263402,46
0,0.436332313,0.698131701,0.872664626,4.886921906,46
1,0.087266463,1.832595715,2.879793266,4.36332313,46
0,2.967059728,3.316125579,5.061454831,5.497787144,46
1,3.577924967,4.799655443,0.698131701,3.228859116,46
0,0.34906585,0.698131701,0.872664626,2.443460953,46
1,3.752457892,4.101523742,0,2.879793266,46
1,1.221730476,1.745329252,2.705260341,4.01425728,46
0,0.261799388,1.396263402,2.35619449,2.705260341,46
1,3.228859116,3.926990817,1.570796327,2.094395102,46
1,2.443460953,2.617993878,2.879793266,4.799655443,46
0,0,3.839724354,4.01425728,4.188790205,46
1,3.752457892,4.625122518,1.483529864,3.316125579,46
0,1.832595715,3.839724354,4.01425728,4.625122518,46
0,2.705260341,4.886921906,1.832595715,2.181661565,46
1,1.134464014,1.221730476,2.443460953,5.235987756,46
1,3.490658504,5.934119457,1.134464014,3.054326191,46
0,3.316125579,5.759586532,0.087266463,0.523598776,46
0,2.792526803,3.316125579,3.665191429,5.497787144,46
1,3.054326191,4.36332313,1.396263402,2.00712864,46
1,0.785398163,2.967059728,4.450589593,5.148721293,46
0,2.094395102,2.792526803,0.959931089,1.745329252,46
0,0,0.34906585,3.141592654,3.228859116,46
1,1.832595715,3.316125579,4.799655443,4.886921906,46
0,4.450589593,6.195918845,1.745329252,1.832595715,46
1,0.698131701,1.483529864,2.705260341,3.490658504,46
1,5.235987756,5.323254219,4.71238898,5.148721293,46
1,0.087266463,0.698131701,5.672320069,6.108652382,46
1,1.919862177,2.967059728,5.235987756,5.672320069,46
1,2.879793266,3.228859116,3.316125579,4.974188368,46
0,3.054326191,4.974188368,0.610865238,1.919862177,46
0,1.483529864,3.490658504,4.36332313,4.625122518,46
1,1.221730476,1.919862177,4.101523742,4.71238898,46
0,0.959931089,3.839724354,4.36332313,6.108652382,46
1,4.886921906,5.585053606,4.276056667,4.625122518,46
0,3.665191429,6.195918845,2.094395102,2.268928028,46
1,0,0.872664626,1.047197551,1.570796327,46
0,3.403392041,4.799655443,1.745329252,2.35619449,46
1,0.959931089,1.658062789,3.490658504,5.148721293,46
0,0.34906585,4.450589593,5.759586532,5.934119457,46
1,4.71238898,5.410520681,0.785398163,2.792526803,46
1,4.450589593,6.021385919,1.134464014,2.617993878,46
0,0.436332313,4.36332313,4.886921906,4.974188368,46
1,0,2.35619449,3.490658504,4.101523742,46
1,5.323254219,5.759586532,4.974188368,5.235987756,46
0,5.759586532,6.108652382,1.221730476,2.268928028,46
1,0.261799388,2.705260341,4.188790205,5.846852994,46
1,0.610865238,1.570796327,1.745329252,2.094395102,46
1,0.872664626,3.839724354,4.276056667,5.846852994,46
1,1.483529864,1.919862177,2.617993878,5.061454831,46
0,1.221730476,1.832595715,3.228859116,4.101523742,46
0,3.926990817,5.759586532,0.872664626,3.577924967,46
0,1.308996939,2.00712864,2.792526803,6.108652382,46
1,0,3.228859116,3.316125579,6.195918845,46
0,3.141592654,5.235987756,2.268928028,3.054326191,46
1,0.610865238,3.228859116,4.799655443,5.846852994,46
1,1.396263402,2.530727415,4.188790205,5.497787144,46
1,0.34906585,0.785398163,1.047197551,3.054326191,46
0,1.221730476,5.061454831,0.785398163,1.134464014,46
0,0.523598776,2.35619449,3.316125579,3.403392041,46
0,1.221730476,2.181661565,3.752457892,4.71238898,46
1,5.061454831,5.148721293,0.610865238,2.617993878,46
1,0,0.436332313,2.268928028,5.497787144,46
0,3.839724354,4.886921906,1.396263402,1.745329252,46
1,4.886921906,5.497787144,0.872664626,2.967059728,46
1,1.483529864,3.141592654,3.665191429,4.886921906,46
0,5.497787144,6.195918845,2.35619449,3.490658504,46
1,0.523598776,2.181661565,3.403392041,5.585053606,46
0,0.34906585,4.450589593,5.148721293,5.672320069,46
0,3.577924967,4.974188368,0.34906585,2.35619449,46
1,0,2.35619449,2.879793266,3.490658504,46
1,0.34906585,2.35619449,4.886921906,5.759586532,46
1,0.34906585,1.134464014,2.705260341,3.141592654,46
1,1.658062789,5.934119457,0.698131701,0.959931089,46
0,5.410520681,5.672320069,0.785398163,2.879793266,46
0,1.308996939,1.832595715,0.523598776,0.698131701,46
1,5.061454831,5.934119457,2.268928028,2.443460953,46
1,1.396263402,2.792526803,3.316125579,6.195918845,46
1,5.585053606,5.846852994,1.396263402,1.745329252,46
0,1.832595715,4.188790205,0.610865238,1.570796327,46
0,3.316125579,5.585053606,2.00712864,2.094395102,46
0,2.443460953,4.537856055,5.148721293,5.934119457,46
1,0.261799388,1.745329252,4.625122518,4.71238898,46
0,1.832595715,3.316125579,5.846852994,6.108652382,46
1,3.839724354,5.323254219,2.705260341,2.967059728,46
1,3.316125579,5.585053606,0.087266463,1.047197551,46
0,1.221730476,3.926990817,4.188790205,5.323254219,46
0,5.585053606,5.846852994,3.228859116,4.625122518,46
1,0.523598776,2.530727415,4.799655443,5.585053606,46
1,4.01425728,5.323254219,0.959931089,3.141592654,46
1,0.261799388,2.879793266,4.886921906,5.672320069,46
1,0.34906585,5.497787144,5.585053606,6.108652382,46
0,2.879793266,3.054326191,1.134464014,1.745329252,46
1,0,2.181661565,4.450589593,6.108652382,46
0,0.261799388,1.308996939,3.926990817,5.934119457,46
0,3.141592654,3.926990817,0.610865238,0.959931089,46
0,4.01425728,5.497787144,0.785398163,2.443460953,46
1,0,0.698131701,2.443460953,3.665191429,46
0,4.886921906,4.974188368,0,4.625122518,46
1,1.745329252,4.188790205,5.148721293,5.846852994,46
0,1.396263402,4.276056667,5.934119457,6.021385919,46
1,0.959931089,1.047197551,1.308996939,4.799655443,46
0,2.705260341,3.752457892,0.959931089,1.221730476,46
1,0,1.658062789,3.926990817,5.934119457,46
1,1.221730476,4.01425728,4.625122518,4.799655443,46
1,0.523598776,1.570796327,2.617993878,3.752457892,46
1,2.792526803,5.585053606,1.396263402,2.181661565,46
0,0.872664626,4.01425728,4.886921906,5.759586532,46
1,1.570796327,1.832595715,0.523598776,0.698131701,46
1,2.967059728,5.846852994,1.396263402,2.00712864,46
1,4.188790205,4.450589593,0.174532925,3.316125579,46
0,5.148721293,5.585053606,1.658062789,4.01425728,46
1,0.872664626,0.959931089,2.268928028,5.934119457,46
1,4.974188368,6.108652382,1.134464014,1.919862177,46
1,0.872664626,1.396263402,4.188790205,5.846852994,46
1,2.35619449,3.752457892,0.785398163,1.745329252,46
1,5.585053606,6.195918845,1.134464014,2.443460953,46
1,0.34906585,0.785398163,0.959931089,4.537856055,46
1,3.490658504,3.752457892,3.839724354,4.188790205,46
0,1.483529864,5.148721293,0.34906585,1.134464014,46
0,3.752457892,5.846852994,1.658062789,3.054326191,46
1,0.174532925,1.221730476,3.403392041,5.410520681,46
1,0.610865238,2.00712864,3.490658504,6.108652382,46
1,0,2.879793266,2.967059728,6.195918845,46
0,3.403392041,3.490658504,0.436332313,0.959931089,46
1,0.34906585,1.308996939,2.967059728,4.71238898,46
0,0.174532925,4.71238898,4.799655443,5.759586532,46
1,4.276056667,6.195918845,0.174532925,2.792526803,46
0,0.872664626,1.308996939,3.839724354,4.188790205,46
1,4.537856055,5.323254219,1.308996939,1.570796327,46
0,1.658062789,2.792526803,0.610865238,1.047197551,46
0,1.483529864,4.276056667,0,0.174532925,46
1,4.188790205,4.450589593,1.745329252,3.577924967,46
1,1.308996939,1.570796327,3.926990817,4.276056667,46
1,1.919862177,2.705260341,4.188790205,4.886921906,46
0,0.436332313,3.228859116,3.665191429,4.974188368,46
0,2.967059728,5.934119457,2.35619449,2.705260341,46
0,2.967059728,6.108652382,0.698131701,1.134464014,46
1,5.759586532,6.021385919,4.101523742,4.36332313,46
1,1.047197551,1.658062789,2.00712864,4.01425728,46
0,4.01425728,4.886921906,1.221730476,1.745329252,46
0,0,3.752457892,5.235987756,5.672320069,46
1,4.36332313,6.108652382,1.745329252,3.665191429,46
1,1.570796327,3.316125579,5.759586532,6.021385919,46
0,2.181661565,5.497787144,5.934119457,6.108652382,47
0,2.35619449,3.752457892,5.759586532,6.195918845,47
1,4.71238898,5.148721293,0.698131701,4.01425728,47
1,1.134464014,3.403392041,4.450589593,5.323254219,47
0,1.134464014,3.228859116,4.101523742,4.188790205,47
1,3.141592654,3.316125579,1.308996939,1.919862177,47
0,0,1.919862177,3.577924967,5.585053606,47
0,0.698131701,2.268928028,3.577924967,5.759586532,47
1,4.625122518,6.108652382,1.308996939,3.752457892,47
1,1.047197551,1.134464014,3.141592654,5.672320069,47
1,0.872664626,2.094395102,3.752457892,6.108652382,47
1,3.752457892,4.188790205,0.610865238,3.490658504,47
1,1.745329252,2.705260341,0.610865238,1.047197551,47
1,0.872664626,3.141592654,3.839724354,4.36332313,47
1,2.530727415,2.792526803,4.799655443,5.846852994,47
0,3.577924967,6.108652382,2.530727415,2.879793266,47
1,0.610865238,0.698131701,2.443460953,5.672320069,47
1,1.047197551,2.530727415,2.617993878,4.974188368,47
1,0.959931089,2.443460953,3.490658504,5.846852994,47
1,4.537856055,5.410520681,2.705260341,4.450589593,47
1,5.497787144,5.759586532,1.745329252,2.879793266,47
1,1.308996939,4.01425728,5.061454831,5.323254219,47
1,1.396263402,2.181661565,3.490658504,6.108652382,47
1,1.658062789,3.577924967,1.221730476,1.570796327,47
1,4.799655443,6.108652382,0.610865238,2.268928028,47
1,5.497787144,5.759586532,0.785398163,4.71238898,47
1,5.235987756,5.846852994,0.698131701,4.625122518,47
1,3.316125579,3.926990817,0.436332313,1.047197551,47
1,5.672320069,6.195918845,1.658062789,4.799655443,47
0,2.268928028,5.061454831,5.235987756,6.195918845,47
1,2.617993878,3.316125579,5.759586532,5.934119457,47
1,3.577924967,4.625122518,1.308996939,2.268928028,47
1,3.839724354,5.585053606,0.174532925,1.658062789,47
1,4.36332313,4.537856055,0.523598776,2.879793266,47
1,5.235987756,5.759586532,1.483529864,2.00712864,47
1,3.577924967,3.752457892,1.221730476,1.745329252,47
1,0.436332313,2.617993878,2.967059728,5.934119457,47
1,4.101523742,6.108652382,0.34906585,1.658062789,47
1,1.570796327,1.832595715,0.34906585,1.483529864,47
1,2.443460953,3.403392041,0.523598776,2.094395102,47
1,3.316125579,4.101523742,0.610865238,1.221730476,47
1,2.268928028,2.967059728,4.886921906,5.061454831,47
1,0.34906585,0.436332313,3.752457892,5.585053606,47
1,0.087266463,1.570796327,1.745329252,1.919862177,47
1,1.047197551,1.221730476,0.436332313,0.523598776,47
1,1.221730476,1.658062789,2.181661565,4.276056667,47
1,0.610865238,1.919862177,4.974188368,5.934119457,47
1,0.698131701,2.705260341,2.967059728,6.195918845,47
1,3.839724354,4.188790205,4.799655443,5.061454831,47
1,3.752457892,5.061454831,1.832595715,3.490658504,47
1,1.047197551,1.134464014,1.396263402,3.141592654,47
1,3.316125579,4.188790205,2.00712864,2.879793266,47
1,4.625122518,4.799655443,1.047197551,2.617993878,47
1,4.974188368,6.108652382,0.087266463,3.141592654,47
0,3.316125579,3.926990817,0.087266463,0.610865238,47
1,0.785398163,1.396263402,3.490658504,4.886921906,47
0,3.839724354,5.061454831,1.221730476,1.308996939,47
1,2.35619449,4.36332313,0.34906585,1.221730476,47
1,2.967059728,4.537856055,1.570796327,2.705260341,47
1,4.188790205,4.276056667,1.658062789,4.01425728,47
1,3.228859116,6.195918845,0,3.141592654,47
1,1.047197551,2.094395102,3.228859116,4.188790205,47
1,4.276056667,4.799655443,5.410520681,6.108652382,47
1,4.276056667,5.846852994,1.134464014,2.181661565,47
0,0.959931089,2.530727415,3.490658504,5.585053606,47
0,0.436332313,2.792526803,4.36332313,4.537856055,47
1,2.181661565,2.705260341,0.436332313,1.047197551,47
1,3.403392041,5.846852994,0.436332313,1.570796327,47
1,5.759586532,5.846852994,0.261799388,2.35619449,47
1,1.832595715,2.35619449,3.577924967,6.108652382,47
1,1.745329252,2.530727415,4.188790205,4.886921906,47
1,3.577924967,5.148721293,0.087266463,0.436332313,47
1,1.396263402,3.141592654,4.537856055,5.235987756,47
1,3.839724354,4.188790205,0.785398163,3.577924967,47
1,3.490658504,4.799655443,1.396263402,1.745329252,47
1,3.054326191,3.316125579,5.410520681,6.195918845,47
1,2.530727415,5.148721293,0.261799388,1.396263402,47
1,4.188790205,4.537856055,0.261799388,3.403392041,47
1,0.174532925,0.610865238,3.316125579,5.497787144,47
1,3.141592654,4.36332313,0.436332313,1.570796327,47
1,0.872664626,1.483529864,1.570796327,4.799655443,47
1,0.087266463,0.436332313,3.403392041,4.188790205,47
1,4.886921906,5.497787144,0.698131701,3.141592654,47
1,0.174532925,2.617993878,2.705260341,3.665191429,47
0,0,1.919862177,2.705260341,5.410520681,47
0,3.141592654,5.759586532,5.846852994,6.021385919,47
1,3.752457892,4.101523742,4.799655443,5.846852994,47
1,3.141592654,3.665191429,3.752457892,4.537856055,47
0,0.523598776,1.658062789,2.792526803,3.316125579,47
1,0.436332313,0.610865238,2.268928028,4.886921906,47
0,2.879793266,3.577924967,1.047197551,1.221730476,47
1,3.054326191,3.490658504,0.436332313,1.134464014,47
0,0.087266463,1.658062789,2.792526803,5.061454831,47
1,2.35619449,3.490658504,4.625122518,5.061454831,47
1,2.181661565,2.879793266,3.665191429,5.759586532,47
1,0.34906585,4.537856055,0.174532925,0.261799388,47
1,5.410520681,6.108652382,0.261799388,1.308996939,47
1,0.174532925,3.926990817,4.71238898,6.108652382,47
0,4.36332313,4.886921906,3.316125579,3.403392041,47
0,1.134464014,2.530727415,2.967059728,4.71238898,47
0,2.094395102,4.101523742,5.235987756,5.672320069,47
0,3.839724354,5.235987756,0.34906585,2.879793266,47
1,2.967059728,4.450589593,1.483529864,2.268928028,47
1,5.323254219,5.497787144,2.705260341,2.879793266,47
0,3.316125579,5.846852994,2.094395102,2.443460953,47
1,1.745329252,3.752457892,4.36332313,4.625122518,47
0,4.450589593,6.021385919,0.174532925,1.570796327,47
1,4.101523742,4.886921906,5.235987756,6.108652382,47
1,2.35619449,2.879793266,3.141592654,5.061454831,47
1,3.054326191,3.403392041,3.577924967,4.625122518,47
0,2.617993878,5.497787144,0.087266463,2.268928028,47
0,1.221730476,3.228859116,0.698131701,0.959931089,47
0,2.181661565,4.625122518,0.610865238,1.658062789,47
